StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,Time_Vign_male_First_Click,Time_Vign_male_Last_Click,Time_Vign_male_Page_Submit,Time_Vign_male_Click_Count,W_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,W_Ef_LoEf_m,W_Ef_HiEf_m,W_Qu_LoEf_m,W_Qu_HiEf_m,W_Dif_LoEf_m,W_Dif_HiEf_m,W_Val_LoEf_m,W_Val_HiEf_m,AC_m_2,Sal_LoEf_1,Sal_HiEf_1,W_Coop_LoEf_m,W_Coop_HiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,W_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,W_Ef_LoEf_f,W_Ef_HiEf_f,W_Qu_LoEf_f,W_Qu_HiEf_f,W_Dif_LoEf_f,W_Dif_HiEf_f,W_Val_LoEf_f,W_Val_HiEf_f,W_AC_f_2,W_Sal_LoEf_f_1,W_Sal_HiEf_f_1,W_Coop_LoEf_f,W_Coop_HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:58:09,2024-09-16 15:58:09,2,,100,0,1,2024-09-16 15:58:09,R_73AkokXAeQ8gi8K,,,,,,,test,,1,6.07,8.83,9.93,9,4,3,6,4,5,3,3,5,6,5,6,7,3,1,7,2,4,2,1,6,5,3,1,4,4,5,5,6,5,3,5,3,6,7,5,1,4,3,2,1,25,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,3,Dolorem lacus consequat aenean! Neque. Ultricies nibh duis est nullam lorem luctus platea metus nec.,TEXT,TEXT,2,4,7,Risus luctus. Eu laoreet. Turpis culpa faucibus velit? Rhoncus. Commodo mi est tincidunt facilisi.,178
2024-09-16 15:58:09,2024-09-16 15:58:09,2,,100,0,1,2024-09-16 15:58:10,R_ahNb51pIl86o1qS,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,9.42,5.56,45,5,2,4,4,7,1,7,7,7,4,1,3,4,2,7,6,4,7,1,1,3,3,7,6,4,2,7,6,3,3,1,7,6,7,7,4,5,4,1,5,34,15,3,5,62,4,,TEXT,TEXT,4,4,9,Nonummy amet sem ut lacus. Pretium aenean sagittis vehicula tellus.,197
2024-09-16 15:58:10,2024-09-16 15:58:10,2,,100,0,1,2024-09-16 15:58:10,R_bm9bXsZ0jgTNc6q,,,,,,,test,,1,8.27,9.91,9.64,21,4,1,5,5,2,2,2,7,3,7,6,2,7,3,2,7,2,5,4,2,4,1,4,6,6,7,4,4,6,6,6,5,5,5,6,4,1,4,6,2,22,18,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,1,,TEXT,TEXT,2,1,3,Est aliquet tincidunt vitae metus tempora fusce curabitur. Culpa morbi metus wisi in tortor urna.,178
2024-09-16 15:58:10,2024-09-16 15:58:10,2,,100,0,1,2024-09-16 15:58:10,R_0kvcKYcWESPcb0G,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68,9.83,9.89,37,2,5,4,7,4,1,7,6,2,4,3,7,7,4,7,7,7,4,2,5,1,2,2,3,7,1,4,3,4,7,3,6,3,5,3,3,2,5,1,5,13,18,6,3,43,4,,TEXT,TEXT,3,1,10,"Gravida facilisi velit id egestas sagittis id nulla praesent fringilla, ligula aenean.",184
2024-09-16 15:58:10,2024-09-16 15:58:10,2,,100,0,1,2024-09-16 15:58:10,R_6Eanqufd3DPLoJ8,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,5.03,3.55,18,3,4,7,6,2,1,7,2,7,5,6,4,3,1,7,6,3,1,1,1,5,5,5,4,3,4,2,3,1,1,1,4,5,4,5,2,7,6,3,6,14,19,6,6,72,2,,TEXT,TEXT,3,7,4,Sit felis felis tincidunt. Elementum ut tincidunt sollicitudin magna ridiculus.,170
2024-09-16 15:58:10,2024-09-16 15:58:11,2,,100,1,1,2024-09-16 15:58:11,R_9Qw1xvT8vtLtAvI,,,,,,,test,,1,4.12,9.61,7.02,35,4,6,1,3,4,2,5,2,2,2,7,1,4,5,2,6,5,6,3,7,7,2,5,3,5,4,3,7,2,2,2,6,7,2,2,1,4,4,4,2,33,20,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,4,,TEXT,TEXT,1,9,6,"Maecenas sem? Pellentesque phasellus eu orci integer. Dolorem, vel posuere dapibus.",172
2024-09-16 15:58:11,2024-09-16 15:58:11,2,,100,0,1,2024-09-16 15:58:11,R_2sBIBEbzzxoKXye,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.53,9.28,9.88,19,4,6,5,2,1,5,5,4,5,1,7,4,1,1,3,4,3,6,6,3,1,2,6,3,2,7,5,6,6,1,5,2,6,2,4,3,1,6,7,4,35,12,1,2,24,3,Gravida blandit pretium natoque sollicitudin eu enim viverra id elit egestas suscipit. Purus.,TEXT,TEXT,3,3,4,"Praesent laoreet sapien primis wisi mauris, a eleifend, porttitor, eros in. Turpis ultrices.",169
2024-09-16 15:58:11,2024-09-16 15:58:11,2,,100,0,1,2024-09-16 15:58:11,R_9YlUnD1T39KlVWu,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,9.31,8.52,34,1,3,1,5,5,2,1,3,1,6,6,6,4,6,4,1,2,3,6,5,3,7,1,3,1,5,5,6,1,5,5,1,2,3,6,4,3,2,3,4,33,13,1,3,46,4,,TEXT,TEXT,1,9,9,Lacus elementum pretium neque nec aliquam fringilla facilisi posuere ante lacus.,165
2024-09-16 15:58:11,2024-09-16 15:58:11,2,,100,0,1,2024-09-16 15:58:12,R_di2dnOKdGXBWXKS,,,,,,,test,,1,6.68,7.17,8.06,18,5,4,5,6,4,5,4,1,4,1,2,1,3,1,6,4,4,3,4,7,6,5,3,2,5,3,4,2,4,5,7,2,5,4,5,7,4,3,4,2,23,28,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,Duis neque tempor dui integer eget quis ut proin justo laoreet. Molestie.,TEXT,TEXT,4,1,7,Temporibus. Interdum suspendisse. Phasellus quis tortor nibh magnis convallis risus.,172
2024-09-16 15:58:12,2024-09-16 15:58:12,2,,100,0,1,2024-09-16 15:58:12,R_9LY0983YneHJace,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85,8.01,9.01,43,3,6,3,2,5,4,5,7,3,2,5,6,5,5,1,2,6,5,1,2,1,6,1,6,5,2,4,7,3,6,5,1,2,7,2,5,5,1,2,4,32,19,7,5,91,1,,TEXT,TEXT,4,2,2,"Vestibulum amet interdum, sagittis maecenas nulla massa amet? Venenatis non.",163
2024-09-16 15:58:12,2024-09-16 15:58:12,2,,100,0,1,2024-09-16 15:58:12,R_eaL4OHElq6tYZ5c,,,,,,,test,,1,9.14,9.16,9.31,14,3,5,3,1,1,5,6,5,5,2,7,1,7,3,3,4,1,6,1,1,2,5,7,1,6,6,2,7,1,5,3,5,2,6,4,6,6,4,7,3,14,25,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,Aenean consequat euismod quam donec sodales temporibus dolorem mauris tempus lacus.,TEXT,TEXT,2,5,5,"Elementum accusamus! Dapibus, ridiculus molestie egestas porta fusce. Suscipit. Neque! Phasellus.",174
2024-09-16 15:58:12,2024-09-16 15:58:12,2,,100,0,1,2024-09-16 15:58:12,R_cAaIhvF4iE0TEoK,,,,,,,test,,1,9.03,9.77,9.13,39,6,7,4,1,4,5,4,6,7,2,4,1,2,3,7,5,2,1,4,1,6,6,6,6,5,1,7,6,7,1,3,1,5,2,2,5,7,6,1,1,27,22,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2,,TEXT,TEXT,4,1,4,"Velit sagittis pretium, etiam urna augue! Atque scelerisque nec. Tincidunt.",172
2024-09-16 15:58:12,2024-09-16 15:58:13,2,,100,1,1,2024-09-16 15:58:13,R_eyYRKCmo2nSe1IG,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71,9.82,9.81,48,1,2,1,1,5,4,7,4,1,7,6,2,2,3,4,1,3,1,7,3,2,7,1,7,5,3,3,3,4,4,1,6,4,3,7,5,2,4,4,2,27,18,7,1,108,3,Tempora vulputate risus per id accumsan arcu enim. Ridiculus viverra.,TEXT,TEXT,2,5,7,Pretium ultrices cras aenean per rhoncus lectus nunc cras montes iaculis commodo.,160
2024-09-16 15:58:13,2024-09-16 15:58:13,2,,100,0,1,2024-09-16 15:58:13,R_9mFbfbm1fdd6U5g,,,,,,,test,,1,7.14,9.84,9.57,8,3,4,3,3,7,6,3,5,7,5,3,3,7,7,5,3,1,4,4,6,3,6,4,1,5,2,4,1,1,4,3,7,2,7,1,4,5,6,7,3,13,30,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1,,TEXT,TEXT,2,1,4,"Enim dolor per! Dolor, turpis, lacus augue commodo. Laoreet pellentesque vivamus ligula morbi eget! Rutrum.",174
2024-09-16 15:58:13,2024-09-16 15:58:13,2,,100,0,1,2024-09-16 15:58:13,R_3ZNgbCeNvJqkWZo,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16,8.17,9.24,38,5,3,2,1,6,7,1,4,3,7,1,7,3,6,7,5,2,5,1,7,5,1,5,4,2,5,2,3,6,6,7,3,7,4,5,7,3,2,4,1,36,17,2,3,24,1,,TEXT,TEXT,1,4,2,Quam proin natoque pretium gravida quam vulputate? Rutrum suscipit sapien montes.,174
2024-09-16 15:58:13,2024-09-16 15:58:13,2,,100,0,1,2024-09-16 15:58:13,R_9yk4zXzf2ferEzA,,,,,,,test,,1,0.28,7.28,2.16,37,5,6,1,2,7,2,5,7,3,5,5,4,5,5,4,1,4,4,6,5,7,3,5,3,4,3,2,3,7,1,1,4,7,5,4,3,6,1,1,6,20,25,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,,TEXT,TEXT,1,7,7,"Nunc egestas accumsan phasellus nonummy primis, pellentesque tincidunt tincidunt vestibulum enim imperdiet volutpat cursus interdum.",179
2024-09-16 15:58:14,2024-09-16 15:58:14,2,,100,0,1,2024-09-16 15:58:14,R_6zkd8JnTAhdCZPo,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,6.42,3.39,30,7,3,6,5,4,6,6,7,1,2,2,7,1,1,7,4,2,4,3,2,4,4,1,5,7,5,1,2,3,5,1,2,7,2,1,6,6,2,2,4,36,18,5,4,40,1,,TEXT,TEXT,2,5,5,Temporibus placerat pretium vehicula in pede neque per magnis ab pharetra tortor. Sem.,164
2024-09-16 15:58:14,2024-09-16 15:58:14,2,,100,0,1,2024-09-16 15:58:14,R_1RZpxT3lG6GUNTM,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,2.73,5.07,18,4,7,2,2,4,3,2,6,5,1,6,6,4,2,4,7,5,1,3,2,6,5,4,5,7,5,5,1,3,5,2,3,5,6,6,6,6,6,5,4,24,36,2,6,52,3,Fusce id. Duis velit a lacus ipsum rutrum urna consequat ac.,TEXT,TEXT,1,1,8,Quam magnis. Iaculis sagittis integer pellentesque auctor morbi sagittis auctor faucibus aenean.,185
2024-09-16 15:58:14,2024-09-16 15:58:14,2,,100,0,1,2024-09-16 15:58:14,R_5co0kaEyypptv3E,,,,,,,test,,1,7.06,7.67,7.84,6,7,7,7,1,3,1,4,7,3,2,7,1,3,7,6,6,7,7,2,7,7,5,3,2,6,6,1,1,4,7,5,4,1,4,1,6,7,6,4,3,35,19,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,A potenti praesent magnis accusamus eu accumsan accusamus pede tempor.,TEXT,TEXT,2,8,6,Arcu. Sit quam leo temporibus maecenas! Mattis eu malesuada. Pellentesque interdum justo eleifend porttitor.,198
2024-09-16 15:58:14,2024-09-16 15:58:14,2,,100,0,1,2024-09-16 15:58:14,R_bCwaYM1d6ZMo3YO,,,,,,,test,,1,8.37,8.51,9.14,41,4,1,7,6,5,4,4,3,6,5,6,4,3,3,7,1,2,2,7,1,7,4,4,2,7,2,1,5,3,3,4,2,3,5,3,1,2,3,4,2,26,29,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,4,,TEXT,TEXT,2,3,1,Cras duis elit nunc neque ut bibendum nec? Fermentum commodo per duis felis.,159
2024-09-16 15:58:15,2024-09-16 15:58:15,2,,100,0,1,2024-09-16 15:58:15,R_dbDMaf7AkiS82Ls,,,,,,,test,,1,8.5,9.14,8.73,47,6,6,4,4,2,4,1,3,7,1,1,7,3,1,2,6,7,4,7,4,2,6,1,2,4,5,7,2,3,6,6,4,7,4,4,4,4,1,5,1,24,17,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2,,TEXT,TEXT,1,9,6,Culpa proin fusce montes laoreet sollicitudin venenatis platea nulla sit! Commodo eget? Posuere natoque dapibus.,177
2024-09-16 15:58:15,2024-09-16 15:58:15,2,,100,0,1,2024-09-16 15:58:15,R_38e4m830VDzWPEG,,,,,,,test,,1,8.3,9.75,9.36,7,6,6,5,4,4,2,3,1,4,2,2,1,3,5,4,2,6,4,2,2,4,1,5,4,7,3,6,6,6,3,2,1,4,3,7,5,3,5,2,3,16,27,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,,TEXT,TEXT,1,8,7,"Maecenas, vivamus euismod. Nibh porttitor imperdiet auctor id consectetuer posuere eget ut.",167
2024-09-16 15:58:15,2024-09-16 15:58:15,2,,100,0,1,2024-09-16 15:58:15,R_cSfE6Bm7OdygIzY,,,,,,,test,,1,0.97,6.17,2.27,9,2,6,1,2,3,7,3,7,6,5,4,7,2,3,3,3,5,5,3,7,2,4,4,5,3,6,2,5,3,4,7,2,7,3,6,2,6,7,2,1,14,21,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4,,TEXT,TEXT,3,9,10,Sit molestie integer scelerisque nunc venenatis commodo magnis arcu orci eget duis.,192
2024-09-16 15:58:15,2024-09-16 15:58:15,2,,100,0,1,2024-09-16 15:58:16,R_80nF3zQHRcpYgGa,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,4.9,6.78,5,6,4,6,7,1,2,1,4,2,4,5,7,6,7,7,5,5,4,4,4,2,4,7,3,2,6,5,6,3,7,2,5,7,3,4,2,6,2,2,5,29,26,3,7,61,1,,TEXT,TEXT,2,7,5,Blandit! Temporibus ligula phasellus tempus ac viverra sodales sollicitudin euismod. Justo.,190
2024-09-16 15:58:16,2024-09-16 15:58:16,2,,100,0,1,2024-09-16 15:58:16,R_6u1T6v9BmYahJ4y,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,6.45,6.4,34,6,5,3,5,7,6,3,3,1,3,3,6,1,3,4,4,6,4,4,5,1,4,7,3,6,4,2,4,2,6,4,5,3,3,2,7,5,3,7,3,22,19,7,1,28,4,,TEXT,TEXT,4,5,6,Id ultrices donec! Volutpat. Convallis potenti tempus neque felis vel.,183
2024-09-16 15:58:16,2024-09-16 15:58:16,2,,100,0,1,2024-09-16 15:58:16,R_ex6X2ocl7Snvkxw,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42,8.03,9.53,10,7,7,1,1,4,6,2,4,1,2,4,3,4,6,5,7,4,3,2,5,4,1,3,7,2,1,3,2,3,5,5,7,7,2,4,7,2,2,2,5,35,34,1,5,64,3,"A mi potenti, sagittis. Iaculis ridiculus phasellus potenti. Porttitor atque facilisi.",TEXT,TEXT,4,1,2,Sapien consectetuer phasellus etiam interdum purus augue nibh wisi euismod.,163
2024-09-16 15:58:16,2024-09-16 15:58:16,2,,100,0,1,2024-09-16 15:58:16,R_dp2H5YbsRvPLFDU,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,8.27,9.94,5,4,3,4,7,6,7,1,3,4,5,7,7,7,2,5,2,3,1,4,5,5,6,4,6,7,5,5,4,1,5,7,3,6,4,4,3,2,7,7,5,19,27,6,4,26,1,,TEXT,TEXT,2,3,2,Euismod? Aenean suspendisse vulputate aenean lorem wisi bibendum. Praesent sem iaculis cursus.,192
2024-09-16 15:58:16,2024-09-16 15:58:17,2,,100,1,1,2024-09-16 15:58:17,R_eas31nbaZq74BqS,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.58,8.11,6.47,4,3,3,2,3,2,4,1,6,7,3,4,4,5,5,3,7,2,7,3,7,5,2,1,2,1,4,5,5,3,7,4,2,7,7,2,5,2,6,7,3,36,16,4,5,86,1,,TEXT,TEXT,2,7,4,Sodales laoreet montes! Sagittis tortor accumsan sem primis! Consectetuer posuere.,176
2024-09-16 15:58:17,2024-09-16 15:58:17,2,,100,0,1,2024-09-16 15:58:17,R_1AFAuNeQcDFYj1c,,,,,,,test,,1,2.81,9.3,7.06,14,7,2,2,5,1,5,6,6,2,6,6,5,1,6,2,6,7,2,1,3,1,5,6,6,5,2,6,5,7,2,3,6,6,4,4,2,2,1,3,4,21,30,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,,TEXT,TEXT,2,2,1,Dignissim est nunc. Quis montes magna ut atque mauris porta gravida temporibus natoque dapibus.,171
2024-09-16 15:58:17,2024-09-16 15:58:17,2,,100,0,1,2024-09-16 15:58:17,R_dbB7RaoD6ZzyqXQ,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08,8.93,8.48,2,5,3,3,5,3,6,4,3,5,3,6,5,5,6,7,4,5,1,7,3,4,5,4,5,4,6,2,6,7,2,3,1,1,3,4,3,5,2,1,3,16,16,4,6,24,3,Ac! At temporibus maecenas ante turpis eros ligula augue suscipit! Arcu elementum.,TEXT,TEXT,1,6,8,Consectetuer lorem. Pellentesque a pretium velit euismod! Felis! Proin imperdiet lectus nunc diam cursus dolor.,179
2024-09-16 15:58:17,2024-09-16 15:58:17,2,,100,0,1,2024-09-16 15:58:17,R_bQ1e7P0CU0r7P4G,,,,,,,test,,1,1.41,3.12,5.73,4,5,6,1,7,1,6,5,1,4,3,5,1,7,2,3,7,4,7,4,4,5,3,1,2,2,3,2,5,2,6,3,3,2,7,4,3,5,4,5,1,21,36,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,Fringilla suscipit egestas id fusce molestie. Wisi! Proin aenean aliquam. Purus aliquet vestibulum luctus.,TEXT,TEXT,1,7,5,Eget? Dui nibh ultricies viverra turpis accusamus. Quis vitae elit praesent donec natoque scelerisque laoreet.,168
2024-09-16 15:58:18,2024-09-16 15:58:18,2,,100,0,1,2024-09-16 15:58:18,R_26qfWfB0DP4LGn4,,,,,,,test,,1,5.93,9.43,8.82,41,3,7,3,3,5,1,2,4,1,4,3,4,5,1,1,3,3,3,6,7,6,4,5,4,4,3,4,6,4,3,1,6,7,3,2,4,1,6,1,3,31,33,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,2,,TEXT,TEXT,2,2,9,Morbi sollicitudin egestas tincidunt ullamcorper? Suscipit pellentesque a nec imperdiet ut.,162
2024-09-16 15:58:18,2024-09-16 15:58:18,2,,100,0,1,2024-09-16 15:58:18,R_5sYVgFVpp65ViYe,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.9,9.95,39,4,4,7,5,7,1,6,1,7,6,1,7,6,3,6,2,7,3,3,4,1,2,6,2,4,6,6,4,5,7,4,4,6,5,4,3,5,7,7,5,19,23,2,1,110,2,,TEXT,TEXT,4,7,9,"Blandit, praesent proin faucibus eleifend leo wisi arcu sem? Nibh. Justo purus eleifend? Proin.",206
2024-09-16 15:58:18,2024-09-16 15:58:18,2,,100,0,1,2024-09-16 15:58:18,R_6L3Ob0vPxbtlRoW,,,,,,,test,,1,8.71,9.74,8.71,18,7,3,6,2,5,2,7,7,1,4,4,5,5,1,3,4,7,6,7,2,7,3,4,3,1,6,6,1,3,5,7,1,7,6,6,6,7,5,6,6,28,20,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2,,TEXT,TEXT,2,7,1,Dapibus felis euismod massa atque eu sapien morbi. Et suspendisse velit.,197
2024-09-16 15:58:18,2024-09-16 15:58:18,2,,100,0,1,2024-09-16 15:58:19,R_ai2QBkJd1mS9ODk,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,8.14,8.23,18,2,4,4,3,2,3,3,4,1,4,6,1,4,6,2,7,4,1,2,5,1,4,3,6,4,7,7,7,4,7,2,6,7,6,5,1,1,5,7,5,24,36,6,1,21,2,,TEXT,TEXT,3,6,1,Sed curabitur. Posuere accusamus praesent neque nec bibendum quam bibendum metus. Ac. Venenatis.,176
2024-09-16 15:58:19,2024-09-16 15:58:19,2,,100,0,1,2024-09-16 15:58:19,R_etgvq2zlAkJpZH0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,9.04,5.45,42,5,6,7,4,7,7,3,7,4,5,3,7,3,1,4,5,4,7,3,2,7,1,4,4,2,6,6,6,1,4,3,5,7,1,3,1,3,5,4,2,18,26,1,3,22,1,,TEXT,TEXT,1,2,4,"Purus! Turpis phasellus? Molestie ullamcorper dui? Vel, odio aliquam! Dui sodales vulputate venenatis! Bibendum.",178
2024-09-16 15:58:19,2024-09-16 15:58:19,2,,100,0,1,2024-09-16 15:58:19,R_beAMVeTFmeaSnVc,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.71,8.96,20,6,3,5,6,4,3,1,2,6,1,7,1,1,4,5,6,5,1,3,3,1,1,2,3,5,3,5,2,2,3,7,4,5,2,6,2,2,6,1,4,18,26,1,4,67,4,,TEXT,TEXT,2,2,5,Tempor nullam vehicula egestas nibh sodales magna? Tincidunt vestibulum lacus risus tempor id elementum.,153
2024-09-16 15:58:19,2024-09-16 15:58:19,2,,100,0,1,2024-09-16 15:58:19,R_cIo2dT7UjHcPuuy,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,9.94,8.01,44,4,1,7,3,2,3,2,2,7,5,7,3,6,3,6,3,3,1,2,2,5,4,5,3,1,4,4,7,7,4,5,1,4,4,3,5,5,6,6,2,17,23,2,4,62,2,,TEXT,TEXT,4,9,10,Morbi porta tellus! Metus dui duis pellentesque. Odio ut tempora.,183
2024-09-16 15:58:19,2024-09-16 15:58:20,2,,100,1,1,2024-09-16 15:58:20,R_5gvIHlihHEfJtK6,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37,9.72,9.9,45,6,5,3,6,2,1,5,7,6,1,6,7,3,2,2,2,2,5,4,1,1,1,6,5,7,1,3,4,3,3,6,6,6,6,1,7,1,1,3,6,24,14,4,2,83,2,,TEXT,TEXT,1,9,6,"Nibh non per diam sem, purus. Iaculis consectetuer amet odio volutpat. Neque.",172
2024-09-16 15:58:20,2024-09-16 15:58:20,2,,100,0,1,2024-09-16 15:58:20,R_bOOtNQ6HYaVIVW6,,,,,,,test,,1,4.17,6.19,5.84,1,4,1,2,4,5,7,3,5,4,1,5,1,5,6,4,4,4,4,5,7,2,5,4,5,4,3,7,2,5,7,2,5,6,2,1,6,2,1,2,3,25,27,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1,,TEXT,TEXT,2,3,4,"Rhoncus ridiculus enim. Dictumst, vulputate felis posuere vitae ultricies venenatis.",166
2024-09-16 15:58:20,2024-09-16 15:58:20,2,,100,0,1,2024-09-16 15:58:20,R_77ftuZqLvJ5N9Zk,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15,8.69,8.95,1,3,6,6,4,7,1,6,7,3,3,6,6,3,2,7,5,6,7,1,6,4,3,4,6,2,6,7,7,5,1,4,3,1,3,1,2,6,1,5,4,12,18,2,1,90,1,,TEXT,TEXT,1,2,2,Dictumst pede platea laoreet ante odio suscipit dictumst consequat turpis platea metus? Potenti? Potenti.,177
