StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,C_Time_Vign_male_First_Click,C_Time_Vign_male_Last_Click,C_Time_Vign_male_Page_Submit,C_Time_Vign_male_Click_Count,C_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,C_Ef_LoEf_m,C_Ef_HiEf_m,C_Qu_LoEf_m,C_Qu_HiEf_m,C_Dif_LoEf_m,C_Dif_HiEf_m,C_Val_LoEf_m,C_Val_HiEf_m,C_AC_m_2,C_Sal_LoEf_1,C_Sal_HiEf_1,C_Coop_loEf_m,C_Coop_hiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,C_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,C_Ef_LoEf_f,C_Ef_HiEf_f,C_Qu_LoEf_f,C_Qu_HiEf_f,C_Dif_LoEf_f,C_Dif_HiEf_f,C_Val_LoEf_f,C_Val_HiEf_f,C_AC_f_2,C_Sal_LoEf_f_1,C_Sal_HiEf_f_1,C_Coop__LoEf_f,C_Coop__HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:09:01,2024-09-16 15:09:01,2,,100,0,1,2024-09-16 15:09:01,R_eP45fvBvWj0OoVE,,,,,,,test,,1,0.7,1.34,7.45,13,4,1,4,6,7,6,2,1,5,2,5,2,4,5,2,3,1,3,1,1,6,2,2,3,6,4,7,6,3,2,2,4,1,4,3,7,2,1,7,1,37,40,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,3,Vel cursus lacus felis suspendisse accusamus platea suscipit felis facilisis.,TEXT,TEXT,4,8,6,Sapien sodales pellentesque wisi? Eros magna dapibus atque sapien accusamus orci. Donec ullamcorper mi.,160
2024-09-16 15:09:01,2024-09-16 15:09:01,2,,100,0,1,2024-09-16 15:09:01,R_3PG3zi7VpVWwYC2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,3.98,4.3,17,5,5,7,6,6,1,7,2,7,6,4,5,6,6,4,2,6,1,3,3,6,5,3,7,4,7,4,7,7,2,4,4,1,7,4,3,2,1,1,3,47,12,5,4,77,2,,TEXT,TEXT,3,9,4,Euismod consequat felis? Eu orci interdum primis nibh ullamcorper suspendisse.,193
2024-09-16 15:09:01,2024-09-16 15:09:01,2,,100,0,1,2024-09-16 15:09:01,R_daor46fUHj4jpJk,,,,,,,test,,1,4.95,8.04,7.66,18,2,2,5,7,5,7,5,6,4,1,6,4,7,4,4,2,3,1,7,5,3,7,1,1,2,7,2,5,2,7,5,2,2,2,6,1,3,7,3,4,41,22,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,3,Integer facilisis eu tortor luctus mauris donec interdum? Morbi dapibus odio auctor? Tortor.,TEXT,TEXT,1,1,10,"Etiam vitae! Volutpat, duis sit iaculis ridiculus elementum dictumst. Accusamus blandit.",175
2024-09-16 15:09:02,2024-09-16 15:09:02,2,,100,0,1,2024-09-16 15:09:02,R_78K0Syn80kjbuU6,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,2.5,1.28,39,5,2,1,2,7,1,3,5,4,3,6,1,6,2,2,1,3,2,7,7,6,2,4,2,3,3,4,6,1,4,1,6,3,3,5,1,2,6,1,4,28,13,6,1,89,3,"Sit a volutpat, nibh. Nunc facilisi blandit potenti odio laoreet ullamcorper placerat platea.",TEXT,TEXT,3,3,9,"Temporibus posuere. Interdum! Eu! Tempus primis fusce tellus justo massa augue primis posuere potenti, morbi.",156
2024-09-16 15:09:02,2024-09-16 15:09:02,2,,100,0,1,2024-09-16 15:09:02,R_9pKrK9eojkW3vWm,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38,6.45,7.22,35,6,2,5,1,1,4,5,5,1,1,2,2,3,5,6,4,2,1,4,4,5,6,2,6,4,5,7,1,1,1,2,2,5,7,2,4,7,7,7,4,48,25,4,2,117,2,,TEXT,TEXT,3,7,8,Eget non ridiculus in erat purus sem felis in donec mi potenti.,170
2024-09-16 15:09:02,2024-09-16 15:09:02,2,,100,0,1,2024-09-16 15:09:02,R_3UTx8Wr4Mv4asJ0,,,,,,,test,,1,1.73,8.26,9.48,9,6,4,6,2,1,4,7,5,3,7,4,2,4,1,4,2,7,1,4,5,5,6,1,3,4,2,5,6,7,6,1,6,7,7,5,4,1,2,6,7,37,26,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2,,TEXT,TEXT,1,3,4,Nullam interdum amet placerat mattis ut sed massa? Volutpat? Diam per.,181
2024-09-16 15:09:02,2024-09-16 15:09:02,2,,100,0,1,2024-09-16 15:09:03,R_0MwP993CLh0kgK2,,,,,,,test,,1,2.54,2.87,6.21,3,7,5,4,6,5,6,6,4,7,3,2,1,6,6,6,4,2,2,1,1,4,7,1,3,6,3,1,4,6,7,7,2,1,2,6,3,3,7,3,5,0,12,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,1,,TEXT,TEXT,2,2,3,Velit! Temporibus? Nunc primis ultrices eget. Malesuada. Id eros lacus eget.,174
2024-09-16 15:09:03,2024-09-16 15:09:03,2,,100,0,1,2024-09-16 15:09:03,R_29mNWTSpBlftLv0,,,,,,,test,,1,4.36,7.24,5.39,4,4,5,3,4,5,5,4,2,4,2,3,1,3,1,2,1,1,3,5,7,2,7,6,2,6,5,5,1,4,6,5,4,6,7,7,1,1,4,3,4,43,20,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,3,"Lectus. Cursus? Est. Ante. Eleifend mauris egestas molestie. Auctor eros, sit porta phasellus.",TEXT,TEXT,3,5,6,"Pharetra at laoreet enim eros praesent, culpa commodo arcu! Massa.",169
2024-09-16 15:09:03,2024-09-16 15:09:03,2,,100,0,1,2024-09-16 15:09:03,R_57Tfsjm6KxCBj26,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24,8.8,6.27,26,7,4,7,7,1,1,4,4,5,5,5,6,3,2,2,4,1,2,3,4,6,1,6,4,7,1,2,2,3,2,5,2,5,6,3,3,4,7,3,5,29,42,5,2,116,4,,TEXT,TEXT,1,8,1,"Metus volutpat tempora quam purus ante magnis, neque nullam leo posuere.",169
2024-09-16 15:09:03,2024-09-16 15:09:03,2,,100,0,1,2024-09-16 15:09:03,R_87xY6Ky87F4kwvA,,,,,,,test,,1,0.23,8.13,7.2,49,5,6,3,2,5,2,7,5,4,3,5,1,2,6,3,6,5,2,5,2,5,7,1,5,3,5,2,5,7,4,4,5,2,2,4,5,7,2,3,5,39,26,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1,,TEXT,TEXT,1,9,6,Diam ab sed placerat ante ac eros a? Culpa nec natoque id malesuada.,180
2024-09-16 15:09:03,2024-09-16 15:09:03,2,,100,0,1,2024-09-16 15:09:04,R_2mMEX4mEmhjnNfE,,,,,,,test,,1,5.73,7.73,7.04,30,6,3,4,6,5,6,6,1,5,3,2,2,3,7,4,6,4,5,1,1,3,2,7,2,1,5,1,3,5,1,6,6,4,3,4,7,6,6,3,6,46,47,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3,Mi urna purus fringilla lectus facilisis eros gravida ultricies aliquet dictumst wisi.,TEXT,TEXT,1,5,6,"Imperdiet, molestie quis ullamcorper pellentesque sollicitudin purus neque. Iaculis rhoncus commodo vivamus commodo in.",177
2024-09-16 15:09:04,2024-09-16 15:09:04,2,,100,0,1,2024-09-16 15:09:04,R_55pUyMlMtoMQfr0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,7.86,3.76,19,6,4,3,1,5,3,3,3,3,1,7,4,6,6,2,3,3,6,4,6,5,3,6,7,1,3,3,3,5,3,1,6,1,2,2,1,7,3,7,7,50,14,5,6,69,2,,TEXT,TEXT,2,2,8,"Porta ridiculus ultrices molestie aliquam quam velit phasellus nec fermentum, volutpat.",170
2024-09-16 15:09:04,2024-09-16 15:09:04,2,,100,0,1,2024-09-16 15:09:04,R_eDQgGaWaDT4uYya,,,,,,,test,,1,5.04,8.03,8.22,41,5,2,1,6,2,7,6,6,3,6,6,6,5,3,2,4,2,6,4,7,4,3,6,2,5,1,3,2,1,4,3,6,6,3,1,3,1,6,7,1,49,50,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,1,,TEXT,TEXT,2,5,3,"Quam. Amet enim urna metus, lorem vitae! Ut elit. Sagittis. Cursus gravida culpa.",169
2024-09-16 15:09:04,2024-09-16 15:09:04,2,,100,0,1,2024-09-16 15:09:04,R_9FuyiPmqNtUaMjY,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06,8.83,8.25,2,3,4,3,5,1,6,6,6,1,7,3,1,2,7,1,7,5,6,4,3,6,2,1,4,2,1,7,6,4,2,2,2,6,3,3,5,2,6,6,2,15,12,5,5,48,1,,TEXT,TEXT,2,4,9,Nunc convallis. Erat vulputate eu enim ac pede. Duis posuere arcu. Eget dui.,170
2024-09-16 15:09:04,2024-09-16 15:09:04,2,,100,0,1,2024-09-16 15:09:05,R_8tOF0u9BEd8X13w,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,4.87,8.6,13,7,4,1,4,2,5,1,7,7,3,5,4,4,3,2,1,2,3,7,3,1,3,5,3,2,4,4,6,6,4,4,6,2,3,7,3,6,5,7,2,37,50,5,1,91,3,Non nunc. Egestas ultrices rutrum iaculis integer. Pretium urna fermentum.,TEXT,TEXT,2,1,9,Suspendisse id culpa sagittis. Aliquam eleifend primis nonummy. Nec purus eu consectetuer.,174
2024-09-16 15:09:05,2024-09-16 15:09:05,2,,100,0,1,2024-09-16 15:09:05,R_0j2wecIbccouJxA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.44,9.52,9.85,29,3,1,2,4,2,6,5,2,2,3,3,2,7,1,4,6,5,7,5,6,6,4,2,6,2,2,2,4,1,3,6,5,2,3,6,3,3,1,7,1,16,38,1,2,55,2,,TEXT,TEXT,4,6,7,Nullam ridiculus gravida eu dolorem aliquam dolorem pharetra ullamcorper lectus.,165
2024-09-16 15:09:05,2024-09-16 15:09:05,2,,100,0,1,2024-09-16 15:09:05,R_e3dXY1Pv5jp1JEq,,,,,,,test,,1,5.62,9.47,5.65,25,3,5,1,3,3,4,1,2,6,7,3,4,2,6,4,3,7,2,1,2,5,1,6,3,2,3,2,3,2,7,4,6,6,3,3,1,6,4,4,2,13,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,3,Cursus elementum dolor elementum neque? Cursus risus primis auctor suscipit.,TEXT,TEXT,1,3,9,Luctus curabitur cursus etiam eu. Tellus facilisi phasellus mauris viverra enim.,159
2024-09-16 15:09:05,2024-09-16 15:09:05,2,,100,0,1,2024-09-16 15:09:05,R_9yTc3XtrjdnU6x0,,,,,,,test,,1,6.64,6.99,7.01,3,1,2,1,2,4,2,1,6,3,5,1,1,1,3,1,6,5,7,6,6,6,6,5,6,3,6,2,7,1,5,5,7,1,5,5,4,1,7,6,3,42,11,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,3,Erat ut bibendum molestie duis suspendisse rutrum euismod massa curabitur donec facilisi.,TEXT,TEXT,4,4,2,Sagittis lorem porta phasellus nec dolorem morbi vestibulum urna. Pellentesque! Leo.,169
2024-09-16 15:09:05,2024-09-16 15:09:06,2,,100,1,1,2024-09-16 15:09:06,R_ekYSs8OLa5o7BOe,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38,9.74,9.59,20,3,5,7,3,2,5,6,2,6,4,7,5,7,4,4,3,5,1,5,5,7,6,4,1,2,2,3,5,5,7,4,7,2,5,3,2,6,4,5,1,7,4,5,4,67,3,"Volutpat blandit ab neque dolor? Odio posuere, pede malesuada ac.",TEXT,TEXT,1,2,10,"Integer primis, tempora per felis vehicula sapien neque venenatis ullamcorper.",187
2024-09-16 15:09:06,2024-09-16 15:09:06,2,,100,0,1,2024-09-16 15:09:06,R_bIBlKCDYFZLMKYm,,,,,,,test,,1,7.42,7.42,9.69,1,2,3,5,5,4,6,5,6,4,6,5,6,3,4,6,5,7,7,1,2,1,2,7,1,3,6,2,6,1,1,1,1,5,3,1,5,2,5,4,1,17,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,2,,TEXT,TEXT,1,5,8,Fringilla etiam potenti sit in non eleifend facilisis aenean cras dolor porttitor in ultrices nibh.,167
2024-09-16 15:09:06,2024-09-16 15:09:06,2,,100,0,1,2024-09-16 15:09:06,R_23ogrESnK0zwNee,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.04,9.45,9.1,2,5,6,3,5,2,7,7,3,3,2,4,7,2,4,1,7,4,3,4,6,3,5,1,5,4,4,5,6,5,3,6,2,2,4,2,5,2,4,5,6,17,19,4,6,113,4,,TEXT,TEXT,1,2,7,"Venenatis viverra dolor magnis nec aliquam ridiculus vestibulum proin accusamus, atque? At imperdiet.",179
2024-09-16 15:09:06,2024-09-16 15:09:06,2,,100,0,1,2024-09-16 15:09:06,R_3CY8B2lrQD4wqSa,,,,,,,test,,1,3.32,7.28,9,50,4,2,5,2,7,2,5,4,3,3,6,5,3,7,5,4,6,3,3,3,2,2,6,7,1,1,3,6,6,4,7,1,5,6,6,7,7,2,3,3,47,49,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2,,TEXT,TEXT,2,7,7,"Auctor augue! Erat nullam ipsum fusce, montes consectetuer donec consectetuer? Eros rutrum imperdiet dolorem arcu.",186
2024-09-16 15:09:07,2024-09-16 15:09:07,2,,100,0,1,2024-09-16 15:09:07,R_e9vbUOFmq7oxws6,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39,9.89,9.7,22,5,5,6,6,7,7,2,7,7,6,3,5,7,1,3,2,6,2,7,5,2,6,5,2,2,2,2,5,1,4,1,2,5,6,5,2,3,2,5,7,40,40,6,7,28,2,,TEXT,TEXT,2,7,10,Vestibulum in turpis dictumst porta interdum malesuada egestas laoreet ridiculus mattis.,190
2024-09-16 15:09:07,2024-09-16 15:09:07,2,,100,0,1,2024-09-16 15:09:07,R_aYwkKyjed0QHKmO,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,8.25,8.68,30,5,3,2,4,2,3,2,1,6,1,2,6,4,1,5,3,6,2,5,2,3,4,1,6,2,2,4,6,2,1,5,3,5,2,2,6,5,5,5,5,49,49,4,2,52,1,,TEXT,TEXT,1,5,10,Bibendum venenatis nonummy leo duis! Faucibus malesuada? Atque aenean? Arcu elementum tempus.,157
2024-09-16 15:09:07,2024-09-16 15:09:07,2,,100,0,1,2024-09-16 15:09:07,R_3qpgp6I41Fh6oFo,,,,,,,test,,1,7.17,8.4,8.9,26,4,2,5,7,6,6,5,2,1,7,7,4,6,4,5,4,3,4,5,1,4,2,2,7,3,4,3,3,7,7,2,4,5,7,5,5,6,7,4,1,0,16,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1,,TEXT,TEXT,1,9,2,"Dictumst dignissim suscipit, natoque malesuada bibendum praesent augue arcu leo.",190
2024-09-16 15:09:07,2024-09-16 15:09:08,2,,100,1,1,2024-09-16 15:09:08,R_b2FX1KPre4H8lxA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,7.33,3.28,34,1,3,2,1,1,1,2,2,7,6,7,1,1,4,1,3,5,3,5,7,6,3,6,4,1,7,4,1,6,3,5,1,4,7,1,7,2,2,3,5,23,17,4,5,85,3,"Elit fusce, duis. Egestas temporibus per culpa dignissim rutrum cras praesent.",TEXT,TEXT,4,2,7,"Venenatis nonummy elit sit cursus tempus? Felis? Lacus tincidunt, augue justo scelerisque tempor.",158
2024-09-16 15:09:08,2024-09-16 15:09:08,2,,100,0,1,2024-09-16 15:09:08,R_80q2RJQHpVKUE4e,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,7.6,6.56,50,2,5,3,3,3,4,7,2,1,2,7,1,2,4,1,1,7,3,6,4,7,7,1,5,1,2,4,3,6,3,7,7,4,7,7,4,5,3,4,5,45,33,2,4,21,4,,TEXT,TEXT,1,4,6,Vehicula elementum! Accumsan. Dolorem nibh laoreet eu dolorem ante consectetuer vitae id. Eleifend.,176
2024-09-16 15:09:08,2024-09-16 15:09:08,2,,100,0,1,2024-09-16 15:09:08,R_0v5VOJGRjSTt19I,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58,9.37,8.23,35,2,6,4,3,4,7,6,4,4,1,5,4,7,2,4,2,6,3,1,3,3,7,7,4,3,7,5,2,7,2,4,6,2,7,3,4,6,7,7,7,16,50,5,1,78,3,Erat dignissim facilisi. Elementum auctor eu? Urna turpis ante eget est. Luctus.,TEXT,TEXT,3,5,1,"Sem tortor! Viverra diam cursus at aenean consectetuer, volutpat non vitae! In per.",191
2024-09-16 15:09:08,2024-09-16 15:09:08,2,,100,0,1,2024-09-16 15:09:09,R_0unPlBIAKPepoV0,,,,,,,test,,1,9.49,9.53,9.96,3,7,7,2,7,6,2,6,2,7,7,2,2,2,6,2,4,6,5,7,5,4,3,6,4,3,5,1,1,7,1,7,6,7,7,3,7,5,6,2,7,7,50,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,4,,TEXT,TEXT,2,6,6,Sagittis imperdiet lectus felis. Potenti metus proin bibendum a rhoncus donec.,205
2024-09-16 15:09:09,2024-09-16 15:09:09,2,,100,0,1,2024-09-16 15:09:09,R_4Pzo9EKlDMhs1wO,,,,,,,test,,1,9.02,9.3,9.71,18,5,2,3,7,2,2,6,4,6,6,1,6,7,3,1,2,6,4,2,3,7,4,4,2,3,1,4,5,5,4,2,1,6,3,5,5,7,4,6,3,35,47,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,3,"Accumsan praesent duis porta. Turpis proin. Metus ultrices faucibus mauris ac, auctor. Tempus ridiculus nulla.",TEXT,TEXT,1,3,5,"Maecenas pretium elementum dictumst mattis, nec nunc. Pede augue elit laoreet est sed eleifend.",172
2024-09-16 15:09:09,2024-09-16 15:09:09,2,,100,0,1,2024-09-16 15:09:09,R_0ccQIgUra8byvdA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,4.91,7.61,3,2,4,4,5,1,4,5,1,6,6,4,3,1,7,6,1,7,2,7,4,4,6,7,1,6,4,4,3,3,3,2,1,2,7,1,1,5,3,7,3,11,5,7,4,116,2,,TEXT,TEXT,2,2,6,"Laoreet aenean sodales cursus! Laoreet vivamus etiam. Praesent! Bibendum erat porta, suscipit et.",166
2024-09-16 15:09:09,2024-09-16 15:09:09,2,,100,0,1,2024-09-16 15:09:09,R_8vrxIbFQMEyHjue,,,,,,,test,,1,3.95,5.6,8.26,46,1,2,2,4,3,4,7,1,6,6,6,6,7,3,7,1,4,7,1,5,6,4,4,5,4,3,7,1,6,6,4,6,5,7,7,4,1,4,3,5,33,16,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,3,"Arcu. Volutpat maecenas orci? Ante augue dolor sollicitudin fusce, placerat dictumst diam.",TEXT,TEXT,1,6,8,"Bibendum. Odio? Iaculis nulla pretium maecenas? Lorem! Lectus potenti aenean nullam, imperdiet cras.",194
2024-09-16 15:09:09,2024-09-16 15:09:09,2,,100,0,1,2024-09-16 15:09:10,R_2s0d0u2x24PH1t4,,,,,,,test,,1,3.86,6.69,9.01,45,4,5,4,2,2,5,4,7,3,4,3,4,1,7,1,2,3,4,3,3,5,7,1,1,6,7,6,2,2,7,7,2,5,5,2,2,3,7,2,1,11,10,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3,"Nulla eros massa auctor iaculis pellentesque imperdiet volutpat vel magna, malesuada nullam.",TEXT,TEXT,2,7,8,Nulla non molestie curabitur phasellus. Praesent tellus? Elit risus eget.,172
2024-09-16 15:09:10,2024-09-16 15:09:10,2,,100,0,1,2024-09-16 15:09:10,R_2lvgneOJbpMYzQ2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63,8.32,8.85,15,7,6,7,6,5,5,4,5,2,5,7,7,6,5,7,1,7,2,7,7,5,3,7,5,1,2,3,1,1,1,7,4,2,5,2,5,1,7,5,4,42,28,4,7,64,1,,TEXT,TEXT,2,3,5,"Mi lacus, vehicula dictumst dapibus? Et? Dapibus rutrum posuere ac facilisi. Non orci eleifend elit.",191
2024-09-16 15:09:10,2024-09-16 15:09:10,2,,100,0,1,2024-09-16 15:09:10,R_9TFquTJsWhu9xAO,,,,,,,test,,1,4.79,7.15,5.69,15,5,3,7,1,5,7,1,2,7,3,3,1,4,7,5,2,4,1,6,4,6,7,5,2,7,2,1,5,4,1,5,3,3,7,3,3,6,6,3,4,3,9,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,4,,TEXT,TEXT,3,9,5,In lacus. Montes dolor lectus accumsan posuere massa dolorem amet quam.,183
2024-09-16 15:09:10,2024-09-16 15:09:10,2,,100,0,1,2024-09-16 15:09:10,R_5hl83HxW9qUVrKu,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,6.82,6.92,25,7,4,1,7,5,5,3,7,2,3,7,1,4,4,5,7,6,3,2,1,6,3,6,6,1,6,7,3,6,5,1,2,5,5,7,3,7,7,7,1,31,4,3,7,31,4,,TEXT,TEXT,2,9,2,"Sem porttitor non sollicitudin cras? Posuere, accusamus. Erat ante. Mi! Sodales.",196
2024-09-16 15:09:11,2024-09-16 15:09:11,2,,100,0,1,2024-09-16 15:09:11,R_eFeWpnWWYxQD1qK,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.85,7.88,12,6,2,6,6,6,7,2,1,7,4,5,6,3,6,3,5,7,5,5,2,1,3,5,7,2,2,5,1,6,3,3,5,2,7,1,4,4,7,6,3,29,40,5,3,60,1,,TEXT,TEXT,3,1,5,Euismod donec. Cras ipsum ullamcorper. Placerat elit etiam. Ultrices tempora.,182
2024-09-16 15:09:11,2024-09-16 15:09:11,2,,100,0,1,2024-09-16 15:09:11,R_5mUgFtBXWW0QL6m,,,,,,,test,,1,3.12,7.69,5.44,39,6,6,6,5,6,5,3,5,5,4,1,6,4,2,6,2,2,5,1,3,7,6,4,6,2,4,7,5,1,3,2,2,2,4,7,1,5,6,5,5,31,31,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,,TEXT,TEXT,1,4,2,"Nullam lacus ullamcorper posuere a primis potenti massa, arcu dignissim ridiculus. Amet.",179
2024-09-16 15:09:11,2024-09-16 15:09:11,2,,100,0,1,2024-09-16 15:09:11,R_5vH4MUQEySJJQuG,,,,,,,test,,1,3.1,5.61,7.17,19,6,2,4,2,7,7,3,4,7,3,5,7,6,4,6,2,3,1,6,6,2,2,4,4,2,4,5,2,2,7,4,6,7,2,5,6,3,1,2,1,22,23,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,,TEXT,TEXT,3,3,8,Tortor. Leo culpa sollicitudin lorem! Interdum turpis. Suspendisse atque aliquam aliquam dignissim tincidunt.,179
2024-09-16 15:09:11,2024-09-16 15:09:11,2,,100,0,1,2024-09-16 15:09:12,R_afzL1aS7Wam5Q6G,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.58,9.71,9.74,9,4,2,7,5,1,6,5,6,1,5,3,3,4,3,4,4,7,3,1,7,5,5,2,3,7,4,6,3,1,3,5,1,6,1,1,3,2,6,2,3,23,50,5,7,29,3,Pede arcu elit fusce sem? Mauris praesent euismod blandit nullam cras.,TEXT,TEXT,1,8,10,Arcu ut auctor. Fusce felis curabitur vivamus commodo ligula ultricies. Natoque quis iaculis porttitor.,173
2024-09-16 15:09:12,2024-09-16 15:09:12,2,,100,0,1,2024-09-16 15:09:12,R_9EW6kVCNkr7ZLoO,,,,,,,test,,1,7.2,8.27,7.75,38,2,2,6,5,5,4,1,1,6,5,5,7,2,4,5,1,3,4,3,3,6,3,4,5,7,5,7,3,1,1,4,2,6,6,7,5,1,7,1,3,44,41,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,,TEXT,TEXT,3,8,4,Platea temporibus dictumst. Massa montes dui vivamus? Mattis gravida. Consequat sed gravida at magnis.,178
